postcode,price,bedrooms,year,month,house
2906,715000,4,2019,3,1.0
2905,751500,4,2019,3,1.0
2615,780000,5,2019,3,1.0
2606,797500,5,2019,3,1.0
2614,1200000,4,2019,3,1.0
2913,505000,3,2019,3,1.0
2615,557000,3,2019,3,1.0
2617,732000,3,2019,3,1.0
2617,778000,4,2019,3,1.0
2602,825000,3,2019,3,1.0
2902,905000,4,2019,3,1.0
2617,960000,4,2019,3,1.0
2603,1590000,4,2019,3,1.0
2611,340000,2,2019,3,1.0
2904,456000,3,2019,3,1.0
2905,556000,3,2019,3,1.0
2614,633000,3,2019,3,1.0
2913,925000,4,2019,3,1.0
2605,1325000,4,2019,3,1.0
2615,465000,3,2019,3,1.0
2615,478000,3,2019,3,1.0
2615,489000,3,2019,3,1.0
2905,495000,3,2019,3,1.0
2914,685000,4,2019,3,1.0
2913,755000,4,2019,3,1.0
2906,935000,4,2019,3,1.0
2913,1400000,5,2019,3,1.0
2903,535000,3,2019,3,1.0
2615,567000,3,2019,3,1.0
2614,760000,4,2019,3,1.0
2906,775000,4,2019,3,1.0
2914,865000,4,2019,3,1.0
2612,910000,4,2019,3,1.0
2615,440000,3,2019,3,1.0
2913,545000,3,2019,3,1.0
2615,598000,4,2019,3,1.0
2614,636000,4,2019,3,1.0
2615,690000,4,2019,3,1.0
2607,912000,5,2019,3,1.0
2614,1020000,5,2019,3,1.0
2607,1255000,4,2019,3,1.0
2615,540000,3,2019,3,1.0
2615,575000,4,2019,3,1.0
2905,695000,4,2019,3,1.0
2615,720000,4,2019,3,1.0
2602,840000,3,2019,3,1.0
2602,925000,5,2019,3,1.0
2602,1070000,4,2019,3,1.0
2913,477000,3,2019,4,1.0
2611,535000,3,2019,4,1.0
2615,598000,4,2019,4,1.0
2615,600000,4,2019,4,1.0
2905,606600,3,2019,4,1.0
2617,700000,4,2019,4,1.0
2905,710000,4,2019,4,1.0
2914,727000,4,2019,4,1.0
2612,875000,3,2019,4,1.0
2614,1100000,5,2019,4,1.0
2615,445000,3,2019,4,1.0
2615,487000,3,2019,4,1.0
2905,596000,4,2019,4,1.0
2906,625000,4,2019,4,1.0
2913,630000,3,2019,4,1.0
2914,650100,3,2019,4,1.0
2615,703500,4,2019,4,1.0
2914,710000,4,2019,4,1.0
2913,1060000,4,2019,4,1.0
2615,444000,3,2019,4,1.0
2614,507000,3,2019,4,1.0
2615,621000,4,2019,4,1.0
2602,665000,2,2019,4,1.0
2912,787500,4,2019,4,1.0
2611,810000,4,2019,4,1.0
2602,1100000,4,2019,4,1.0
2602,1250000,5,2019,4,1.0
2906,470000,3,2019,4,1.0
2906,480000,4,2019,4,1.0
2617,559000,4,2019,4,1.0
2905,560000,3,2019,4,1.0
2913,591000,4,2019,4,1.0
2906,600000,4,2019,4,1.0
2914,649500,4,2019,4,1.0
2614,720000,3,2019,4,1.0
2614,825000,4,2019,4,1.0
2602,840000,3,2019,4,1.0
2607,655000,3,2019,4,1.0
2615,700000,4,2019,4,1.0
2903,750000,4,2019,4,1.0
2614,921000,5,2019,4,1.0
2617,682000,3,2019,4,1.0
2617,692000,4,2019,4,1.0
2617,766000,3,2019,4,1.0
2611,785000,3,2019,4,1.0
2617,875000,4,2019,4,1.0
2611,1000000,4,2019,4,1.0
2614,1000000,5,2019,4,1.0
2605,1060000,4,2019,4,1.0
2605,1070000,4,2019,4,1.0
2604,625500,2,2019,4,1.0
2602,660000,2,2019,4,1.0
2615,750000,5,2019,4,1.0
2913,866000,5,2019,4,1.0
2905,495000,4,2019,4,1.0
2611,550000,3,2019,4,1.0
2615,700000,4,2019,4,1.0
2615,710000,4,2019,4,1.0
2612,1650000,5,2019,4,1.0
2913,625000,3,2019,4,1.0
2615,625250,3,2019,4,1.0
2912,760000,4,2019,4,1.0
2911,857500,5,2019,4,1.0
2602,865000,4,2019,4,1.0
2913,1050000,5,2019,4,1.0
2611,567000,3,2019,4,1.0
2611,587500,4,2019,4,1.0
2903,610000,4,2019,4,1.0
2602,897500,4,2019,4,1.0
2600,1251000,4,2019,4,1.0
2602,450000,2,2019,4,1.0
2906,455000,3,2019,4,1.0
2615,510000,3,2019,4,1.0
2914,640000,4,2019,4,1.0
2614,686000,3,2019,4,1.0
2914,730000,4,2019,4,1.0
2914,750000,4,2019,4,1.0
2914,886000,4,2019,4,1.0
2914,931000,4,2019,4,1.0
2611,1111000,4,2019,4,1.0
2612,1520000,4,2019,4,1.0
2603,1700000,4,2019,4,1.0
2615,465000,3,2019,4,1.0
2615,570000,3,2019,4,1.0
2615,625000,3,2019,4,1.0
2914,740000,4,2019,4,1.0
2615,822000,5,2019,4,1.0
2602,894000,3,2019,4,1.0
2602,967000,4,2019,4,1.0
2614,995000,5,2019,4,1.0
2605,1055000,4,2019,4,1.0
2913,455000,3,2019,4,1.0
2902,515000,3,2019,4,1.0
2914,475000,3,2019,4,1.0
2913,485000,3,2019,4,1.0
2615,592500,4,2019,4,1.0
2902,655000,4,2019,4,1.0
2611,690000,4,2019,4,1.0
2913,695000,4,2019,4,1.0
2913,790000,4,2019,4,1.0
2602,928000,4,2019,4,1.0
2602,1392000,4,2019,4,1.0
2615,390000,2,2019,4,1.0
2904,481000,4,2019,4,1.0
2614,505000,3,2019,4,1.0
2905,515000,3,2019,4,1.0
2905,550000,4,2019,4,1.0
2617,585000,3,2019,4,1.0
2902,638500,4,2019,4,1.0
2611,640000,3,2019,4,1.0
2615,641000,4,2019,4,1.0
2614,717500,4,2019,4,1.0
2914,718000,4,2019,4,1.0
2605,802500,3,2019,4,1.0
2612,860000,3,2019,4,1.0
2612,920000,3,2019,4,1.0
2612,1575000,3,2019,4,1.0
2905,420000,3,2019,4,1.0
2914,498000,3,2019,4,1.0
2615,605000,4,2019,4,1.0
2615,615000,4,2019,4,1.0
2914,729000,4,2019,4,1.0
2607,771000,4,2019,4,1.0
2906,980000,5,2019,4,1.0
2615,540000,2,2019,4,1.0
2615,565000,4,2019,4,1.0
2905,742000,3,2019,4,1.0
2905,840000,4,2019,4,1.0
2611,1095000,4,2019,4,1.0
2603,1649000,4,2019,4,1.0
2615,450000,3,2019,4,1.0
2615,462000,3,2019,4,1.0
2905,580000,3,2019,4,1.0
2615,590000,4,2019,4,1.0
2905,645000,4,2019,4,1.0
2617,660000,4,2019,4,1.0
2905,660000,4,2019,4,1.0
2607,698000,3,2019,4,1.0
2904,712500,4,2019,4,1.0
2600,1225000,3,2019,4,1.0
2615,479000,3,2019,4,1.0
2607,879000,5,2019,4,1.0
2911,950100,4,2019,4,1.0
2602,1035000,3,2019,4,1.0
2614,1130000,5,2019,4,1.0
2904,730000,4,2019,4,1.0
2602,826000,3,2019,4,1.0
2615,490000,3,2019,4,1.0
2615,510000,3,2019,4,1.0
2914,525000,3,2019,4,1.0
2905,585000,4,2019,4,1.0
2905,590000,4,2019,4,1.0
2615,621944,4,2019,4,1.0
2615,710000,4,2019,4,1.0
2911,860000,4,2019,4,1.0
2614,703100,3,2019,4,1.0
2913,705000,4,2019,4,1.0
2914,542500,4,2019,5,1.0
2905,590000,3,2019,5,1.0
2903,624000,5,2019,5,1.0
2614,686500,5,2019,5,1.0
2902,720000,4,2019,5,1.0
2913,721000,4,2019,5,1.0
2614,930000,5,2019,5,1.0
2605,940000,5,2019,5,1.0
2913,450000,2,2019,5,1.0
2913,550000,3,2019,5,1.0
2902,577500,4,2019,5,1.0
2913,760000,4,2019,5,1.0
2914,780000,4,2019,5,1.0
2614,865000,4,2019,5,1.0
2912,74000,4,2019,5,1.0
2611,535000,3,2019,5,1.0
2904,703000,4,2019,5,1.0
2903,730000,4,2019,5,1.0
2617,820000,5,2019,5,1.0
2617,825000,4,2019,5,1.0
2612,1350000,4,2019,5,1.0
2615,665000,4,2019,5,1.0
2614,995000,4,2019,5,1.0
2905,490000,3,2019,5,1.0
2913,660000,3,2019,5,1.0
2614,680000,3,2019,5,1.0
2904,750000,5,2019,5,1.0
2602,897000,4,2019,5,1.0
2602,1005000,4,2019,5,1.0
2611,1075000,4,2019,5,1.0
2913,1100000,4,2019,5,1.0
2903,560000,3,2019,5,1.0
2913,572000,3,2019,5,1.0
2615,625000,4,2019,5,1.0
2614,679800,4,2019,5,1.0
2611,715000,4,2019,5,1.0
2615,720000,4,2019,5,1.0
2911,759000,4,2019,5,1.0
2611,885000,4,2019,5,1.0
2906,495000,3,2019,5,1.0
2615,555000,3,2019,5,1.0
2914,607000,3,2019,5,1.0
2615,677000,4,2019,5,1.0
2906,695000,4,2019,5,1.0
2905,705000,4,2019,5,1.0
2914,800000,5,2019,5,1.0
2914,850000,4,2019,5,1.0
2913,860000,4,2019,5,1.0
2914,656000,4,2019,5,1.0
2602,665000,3,2019,5,1.0
2615,670000,4,2019,5,1.0
2615,715000,4,2019,5,1.0
2914,720000,4,2019,5,1.0
2615,445000,3,2019,5,1.0
2617,565000,3,2019,5,1.0
2913,585000,3,2019,5,1.0
2602,882500,3,2019,5,1.0
2605,960000,4,2019,5,1.0
2615,539000,3,2019,5,1.0
2913,574000,3,2019,5,1.0
2914,659000,4,2019,5,1.0
2615,660000,4,2019,5,1.0
2914,680000,4,2019,5,1.0
2602,855000,3,2019,5,1.0
2913,580000,4,2019,5,1.0
2906,612500,3,2019,5,1.0
2913,655000,4,2019,5,1.0
2904,695000,4,2019,5,1.0
2913,715000,4,2019,5,1.0
2614,425000,3,2019,5,1.0
2913,426000,3,2019,5,1.0
2611,435000,4,2019,5,1.0
2906,452500,3,2019,5,1.0
2913,510000,3,2019,5,1.0
2906,517000,3,2019,5,1.0
2905,630000,4,2019,5,1.0
2615,642000,4,2019,5,1.0
2903,650000,4,2019,5,1.0
2611,1002100,4,2019,5,1.0
2911,1040000,4,2019,5,1.0
2914,422000,2,2019,5,1.0
2903,588000,4,2019,5,1.0
2905,590000,3,2019,5,1.0
2906,720000,5,2019,5,1.0
2905,503000,3,2019,5,1.0
2914,590000,3,2019,5,1.0
2611,650000,4,2019,5,1.0
2615,700000,4,2019,5,1.0
2606,732500,3,2019,5,1.0
2615,735000,4,2019,5,1.0
2905,747500,4,2019,5,1.0
2615,782000,4,2019,5,1.0
2602,945000,4,2019,5,1.0
2604,1238000,3,2019,5,1.0
2602,785000,4,2019,5,1.0
2605,790000,3,2019,5,1.0
2605,1525000,5,2019,5,1.0
2913,450000,3,2019,5,1.0
2617,670000,4,2019,5,1.0
2905,690000,3,2019,5,1.0
2914,815000,4,2019,5,1.0
2602,932000,4,2019,5,1.0
2606,1900000,4,2019,5,1.0
2602,900000,3,2019,5,1.0
2615,355000,2,2019,5,1.0
2615,390000,3,2019,5,1.0
2615,550000,3,2019,5,1.0
2906,566000,4,2019,5,1.0
2914,611000,3,2019,5,1.0
2914,621000,4,2019,5,1.0
2914,695000,4,2019,5,1.0
2614,715000,3,2019,5,1.0
2611,790000,5,2019,5,1.0
2607,945000,5,2019,5,1.0
2905,566800,3,2019,5,1.0
2905,575000,3,2019,5,1.0
2602,598000,3,2019,5,1.0
2903,685000,4,2019,5,1.0
2617,820000,4,2019,5,1.0
2913,911000,4,2019,5,1.0
2617,915000,5,2019,5,1.0
2615,585000,3,2019,5,1.0
2615,663000,4,2019,5,1.0
2913,873000,4,2019,5,1.0
2615,521000,3,2019,5,1.0
2614,590000,3,2019,5,1.0
2615,635000,4,2019,5,1.0
2614,640000,3,2019,5,1.0
2904,851000,5,2019,5,1.0
2612,965000,2,2019,5,1.0
2602,1060000,5,2019,5,1.0
2615,385000,3,2019,5,1.0
2614,427000,3,2019,5,1.0
2905,503000,3,2019,5,1.0
2615,640000,5,2019,5,1.0
2617,705000,4,2019,5,1.0
2906,720000,4,2019,5,1.0
2606,730000,3,2019,5,1.0
2605,737000,3,2019,5,1.0
2617,765000,4,2019,5,1.0
2914,880000,5,2019,5,1.0
2913,502000,2,2019,5,1.0
2615,552000,4,2019,5,1.0
2905,557000,3,2019,5,1.0
2617,565000,4,2019,5,1.0
2615,653000,4,2019,5,1.0
2914,715000,4,2019,5,1.0
2914,762000,4,2019,5,1.0
2914,860000,4,2019,5,1.0
2905,877500,4,2019,5,1.0
2602,1220000,3,2019,5,1.0
2905,428000,3,2019,5,1.0
2615,530000,3,2019,5,1.0
2913,530750,3,2019,5,1.0
2905,545000,3,2019,5,1.0
2615,573700,3,2019,5,1.0
2913,705000,3,2019,5,1.0
2614,915000,5,2019,5,1.0
2914,515000,2,2019,5,1.0
2615,579000,4,2019,5,1.0
2904,610000,4,2019,5,1.0
2611,623000,3,2019,5,1.0
2615,650000,3,2019,5,1.0
2914,675000,4,2019,5,1.0
2611,720000,3,2019,5,1.0
2617,757000,3,2019,5,1.0
2602,926000,5,2019,5,1.0
2607,1018000,5,2019,5,1.0
2602,670000,2,2019,6,1.0
2617,885000,5,2019,6,1.0
2913,540000,3,2019,6,1.0
2904,645000,4,2019,6,1.0
2600,960000,3,2019,6,1.0
2607,1210000,4,2019,6,1.0
2913,475000,3,2019,6,1.0
2913,537000,3,2019,6,1.0
2617,827500,4,2019,6,1.0
2913,929200,4,2019,6,1.0
2606,305000,2,2019,6,1.0
2913,450000,3,2019,6,1.0
2906,485000,3,2019,6,1.0
2617,706000,4,2019,6,1.0
2905,740000,4,2019,6,1.0
2600,1570000,5,2019,6,1.0
2615,470000,3,2019,6,1.0
2913,650000,3,2019,6,1.0
2914,795000,4,2019,6,1.0
2904,850000,4,2019,6,1.0
2607,960000,3,2019,6,1.0
2614,640000,3,2019,6,1.0
2913,673500,4,2019,6,1.0
2914,900000,4,2019,6,1.0
2913,390000,2,2019,6,1.0
2905,415000,3,2019,6,1.0
2914,700000,4,2019,6,1.0
2605,848000,4,2019,6,1.0
2615,450000,3,2019,6,1.0
2617,557000,3,2019,6,1.0
2904,730000,5,2019,6,1.0
2617,762600,4,2019,6,1.0
2914,770000,4,2019,6,1.0
2602,964000,3,2019,6,1.0
2603,4500000,5,2019,6,1.0
2615,575000,3,2019,6,1.0
2617,840000,5,2019,6,1.0
2614,855000,5,2019,6,1.0
2605,900000,5,2019,6,1.0
2902,640000,4,2019,6,1.0
2602,880000,3,2019,6,1.0
2911,990000,4,2019,6,1.0
2913,505000,3,2019,6,1.0
2913,520000,4,2019,6,1.0
2611,650000,3,2019,6,1.0
2906,470000,3,2019,6,1.0
2615,650000,4,2019,6,1.0
2914,700000,4,2019,6,1.0
2905,705000,4,2019,6,1.0
2914,710000,5,2019,6,1.0
2617,722000,4,2019,6,1.0
2617,755000,4,2019,6,1.0
2607,790000,3,2019,6,1.0
2602,882000,3,2019,6,1.0
2615,606000,5,2019,6,1.0
2615,672000,5,2019,6,1.0
2602,740000,4,2019,6,1.0
2615,820000,5,2019,6,1.0
2617,960000,5,2019,6,1.0
2904,730000,4,2019,6,1.0
2611,895000,4,2019,6,1.0
2605,1370000,4,2019,6,1.0
2615,455000,3,2019,6,1.0
2913,560000,3,2019,6,1.0
2615,595000,3,2019,6,1.0
2615,680000,4,2019,6,1.0
2902,700000,4,2019,6,1.0
2913,705000,4,2019,6,1.0
2914,785000,4,2019,6,1.0
2902,980000,4,2019,6,1.0
2615,440000,3,2019,6,1.0
2903,665000,4,2019,6,1.0
2615,693000,4,2019,6,1.0
2906,770000,5,2019,6,1.0
2905,805000,5,2019,6,1.0
2903,535000,3,2019,6,1.0
2615,560000,3,2019,6,1.0
2615,612500,4,2019,6,1.0
2906,655000,4,2019,6,1.0
2905,665000,4,2019,6,1.0
2607,740000,5,2019,6,1.0
2913,820000,4,2019,6,1.0
2913,625000,4,2019,6,1.0
2906,645000,4,2019,6,1.0
2614,1000000,4,2019,6,1.0
2617,615000,3,2019,6,1.0
2611,785000,4,2019,6,1.0
2607,810000,4,2019,6,1.0
2914,999950,4,2019,6,1.0
2612,1290000,3,2019,6,1.0
2615,640000,4,2019,6,1.0
2617,828000,4,2019,6,1.0
2617,840000,5,2019,6,1.0
2611,950000,4,2019,6,1.0
2617,750000,3,2019,6,1.0
2614,695000,3,2019,6,1.0
2603,1000000,4,2019,6,1.0
2607,335000,2,2019,7,1.0
2914,340000,3,2019,7,1.0
2906,438000,3,2019,7,1.0
2906,450000,3,2019,7,1.0
2615,460000,4,2019,7,1.0
2906,473000,3,2019,7,1.0
2906,490000,3,2019,7,1.0
2904,499000,3,2019,7,1.0
2615,500000,3,2019,7,1.0
2615,539000,3,2019,7,1.0
2614,539000,3,2019,7,1.0
2905,554000,3,2019,7,1.0
2913,580000,3,2019,7,1.0
2903,601000,4,2019,7,1.0
2615,615500,4,2019,7,1.0
2902,624000,3,2019,7,1.0
2905,650000,4,2019,7,1.0
2902,660000,4,2019,7,1.0
2615,672500,3,2019,7,1.0
2906,735000,4,2019,7,1.0
2607,739000,4,2019,7,1.0
2614,787500,4,2019,7,1.0
2602,805938,4,2019,7,1.0
2602,845000,3,2019,7,1.0
2617,860000,5,2019,7,1.0
2602,880000,4,2019,7,1.0
2902,425000,3,2019,7,1.0
2615,455000,3,2019,7,1.0
2617,530500,3,2019,7,1.0
2617,538000,3,2019,7,1.0
2611,543500,2,2019,7,1.0
2905,551500,3,2019,7,1.0
2615,558000,4,2019,7,1.0
2615,565000,4,2019,7,1.0
2903,565000,3,2019,7,1.0
2914,638000,4,2019,7,1.0
2905,751000,4,2019,7,1.0
2913,915000,5,2019,7,1.0
2615,441000,3,2019,7,1.0
2615,539000,3,2019,7,1.0
2913,542000,3,2019,7,1.0
2602,545000,3,2019,7,1.0
2913,560000,3,2019,7,1.0
2614,598000,3,2019,7,1.0
2615,619000,3,2019,7,1.0
2611,620000,3,2019,7,1.0
2902,625000,4,2019,7,1.0
2617,633000,3,2019,7,1.0
2913,688000,4,2019,7,1.0
2913,727000,4,2019,7,1.0
2911,780000,5,2019,7,1.0
2617,830000,4,2019,7,1.0
2615,835000,5,2019,7,1.0
2603,1060000,4,2019,7,1.0
2615,555000,3,2019,7,1.0
2902,555000,4,2019,7,1.0
2912,585000,3,2019,7,1.0
2911,585000,3,2019,7,1.0
2606,675000,3,2019,7,1.0
2617,675000,3,2019,7,1.0
2602,710000,2,2019,7,1.0
2602,867500,3,2019,7,1.0
2602,868200,3,2019,7,1.0
2615,424500,2,2019,7,1.0
2906,460000,3,2019,7,1.0
2905,473000,2,2019,7,1.0
2903,600000,4,2019,7,1.0
2615,665000,4,2019,7,1.0
2614,772000,4,2019,7,1.0
2615,777000,5,2019,7,1.0
2914,837000,4,2019,7,1.0
2903,588750,3,2019,7,1.0
2607,645000,3,2019,7,1.0
2615,855000,4,2019,7,1.0
2913,1085000,5,2019,7,1.0
2906,445000,3,2019,7,1.0
2906,466000,3,2019,7,1.0
2906,473000,3,2019,7,1.0
2615,560000,4,2019,7,1.0
2904,580000,3,2019,7,1.0
2905,610000,3,2019,7,1.0
2905,623000,4,2019,7,1.0
2904,820000,5,2019,7,1.0
2602,860000,3,2019,7,1.0
2913,1190000,5,2019,7,1.0
2615,480000,3,2019,7,1.0
2614,525000,3,2019,7,1.0
2612,540000,2,2019,7,1.0
2905,605000,4,2019,7,1.0
2615,610000,4,2019,7,1.0
2615,645000,3,2019,7,1.0
2905,645000,3,2019,7,1.0
2913,1000000,4,2019,7,1.0
2905,465000,3,2019,7,1.0
2611,611000,4,2019,7,1.0
2905,620000,4,2019,7,1.0
2617,735000,4,2019,7,1.0
2914,810000,4,2019,7,1.0
2606,1175000,3,2019,7,1.0
2602,450000,3,2019,7,1.0
2615,648000,3,2019,7,1.0
2914,790000,4,2019,7,1.0
2905,560000,3,2019,7,1.0
2615,610000,3,2019,7,1.0
2611,650000,4,2019,7,1.0
2612,1462000,3,2019,7,1.0
2615,575000,4,2019,7,1.0
2606,804000,3,2019,7,1.0
2602,815000,3,2019,7,1.0
2913,877000,5,2019,7,1.0
2615,425000,2,2019,7,1.0
2914,436000,3,2019,7,1.0
2905,490000,3,2019,7,1.0
2903,565700,3,2019,7,1.0
2614,575000,3,2019,7,1.0
2617,578000,4,2019,7,1.0
2904,615000,4,2019,7,1.0
2605,1385000,3,2019,7,1.0
2615,485000,3,2019,7,1.0
2913,536000,3,2019,7,1.0
2611,540000,3,2019,7,1.0
2615,560000,4,2019,7,1.0
2904,585000,3,2019,7,1.0
2913,600000,3,2019,7,1.0
2617,610000,3,2019,7,1.0
2615,670000,4,2019,7,1.0
2914,705000,4,2019,7,1.0
2913,829000,4,2019,7,1.0
2605,975000,4,2019,7,1.0
2905,585000,3,2019,7,1.0
2615,615000,4,2019,7,1.0
2617,702500,4,2019,7,1.0
2607,745000,3,2019,7,1.0
2913,881000,4,2019,7,1.0
2906,455000,3,2019,7,1.0
2615,485000,2,2019,7,1.0
2903,557000,4,2019,7,1.0
2906,600000,4,2019,7,1.0
2615,625000,4,2019,7,1.0
2617,675000,3,2019,7,1.0
2607,710000,5,2019,7,1.0
2914,765000,4,2019,7,1.0
2614,1150000,5,2019,7,1.0
2617,505000,3,2019,7,1.0
2913,565000,3,2019,7,1.0
2617,635000,3,2019,7,1.0
2905,680000,4,2019,7,1.0
2605,708000,3,2019,7,1.0
2614,768000,4,2019,7,1.0
2615,860000,4,2019,7,1.0
2914,524000,3,2019,7,1.0
2904,560000,3,2019,7,1.0
2614,585000,3,2019,7,1.0
2615,595000,4,2019,7,1.0
2607,647000,2,2019,7,1.0
2906,655000,4,2019,7,1.0
2614,687000,3,2019,7,1.0
2914,425000,4,2019,7,1.0
2913,435000,2,2019,7,1.0
2913,588000,3,2019,7,1.0
2914,611000,3,2019,7,1.0
2903,655000,4,2019,7,1.0
2905,700000,5,2019,7,1.0
2914,700000,4,2019,7,1.0
2914,763000,4,2019,7,1.0
2913,910000,4,2019,7,1.0
2906,475000,3,2019,7,1.0
2905,510000,3,2019,7,1.0
2913,421000,2,2019,7,1.0
2913,459000,3,2019,7,1.0
2906,560000,3,2019,7,1.0
2615,628000,3,2019,7,1.0
2602,731000,3,2019,7,1.0
2607,790000,4,2019,7,1.0
2913,792000,4,2019,7,1.0
2612,1130000,3,2019,7,1.0
2615,470000,3,2019,7,1.0
2617,610000,3,2019,7,1.0
2902,657500,4,2019,7,1.0
2905,610000,4,2019,7,1.0
2615,647500,4,2019,7,1.0
2905,865000,5,2019,7,1.0
2606,300000,2,2007,6,0.0
2611,300000,2,2007,7,0.0
2607,480000,3,2007,7,0.0
2604,360000,2,2007,7,0.0
2617,385000,3,2007,8,0.0
2913,405000,3,2007,8,0.0
2612,529000,2,2007,9,0.0
2602,400000,2,2007,9,0.0
2612,490000,3,2007,9,0.0
2611,220000,2,2007,9,0.0
2611,340000,2,2007,9,0.0
2612,520000,2,2007,9,0.0
2612,400000,2,2007,10,0.0
2612,410000,2,2007,10,0.0
2607,279950,2,2007,12,0.0
2612,351000,1,2007,12,0.0
2900,432000,3,2007,12,0.0
2600,315000,1,2008,1,0.0
2612,400000,2,2008,3,0.0
2612,438000,2,2008,4,0.0
2600,329000,2,2008,5,0.0
2606,289000,1,2008,6,0.0
2604,347300,2,2008,6,0.0
2612,350000,2,2008,7,0.0
2612,385000,2,2008,7,0.0
2617,415000,3,2008,7,0.0
2606,367000,2,2008,9,0.0
2602,270000,1,2008,9,0.0
2606,257000,2,2008,9,0.0
2604,420000,1,2008,9,0.0
2905,295000,2,2008,9,0.0
2602,312000,2,2008,9,0.0
2617,340000,2,2008,10,0.0
2601,325000,1,2008,10,0.0
2604,351000,2,2008,10,0.0
2612,415000,2,2008,10,0.0
2615,280500,2,2008,10,0.0
2612,330000,1,2008,10,0.0
2604,358000,2,2008,10,0.0
2612,395000,2,2008,10,0.0
2612,90000,1,2008,10,0.0
2602,231000,1,2008,10,0.0
2604,373000,2,2008,10,0.0
2606,313000,2,2008,10,0.0
2620,140500,1,2008,10,0.0
2612,432500,2,2008,10,0.0
2614,220000,2,2008,10,0.0
2602,280000,2,2008,11,0.0
2607,240000,2,2008,11,0.0
2604,405000,3,2008,11,0.0
2913,319950,2,2008,11,0.0
2612,400000,1,2008,11,0.0
2602,347000,1,2008,11,0.0
2912,280000,2,2008,12,0.0
2602,250000,1,2008,12,0.0
2602,300000,2,2008,12,0.0
2601,385000,1,2008,12,0.0
2606,295000,2,2008,12,0.0
2612,385000,3,2008,12,0.0
2601,279000,1,2008,12,0.0
2603,350000,2,2008,12,0.0
2606,315000,2,2008,12,0.0
2606,400000,3,2008,12,0.0
2612,440000,2,2008,12,0.0
2604,419950,2,2009,1,0.0
2603,425000,1,2009,1,0.0
2600,300000,2,2009,1,0.0
2611,270000,2,2009,1,0.0
2604,435000,3,2009,1,0.0
2600,475000,2,2009,1,0.0
2604,402000,3,2009,1,0.0
2604,485000,3,2009,1,0.0
2605,435000,2,2009,1,0.0
2902,279000,2,2009,1,0.0
2612,385000,2,2009,1,0.0
2614,217000,2,2009,1,0.0
2612,330000,1,2009,1,0.0
2604,379000,2,2009,2,0.0
2612,365000,2,2009,2,0.0
2600,578000,2,2009,2,0.0
2604,356000,2,2009,2,0.0
2617,419000,2,2009,2,0.0
2612,323000,1,2009,2,0.0
2614,276000,3,2009,2,0.0
2617,389000,2,2009,2,0.0
2604,405000,2,2009,2,0.0
2614,400000,2,2009,2,0.0
2602,412000,2,2009,2,0.0
2603,535000,2,2009,2,0.0
2602,366000,2,2009,2,0.0
2617,370000,2,2009,2,0.0
2617,384000,3,2009,2,0.0
2606,290000,2,2009,2,0.0
2606,321000,2,2009,2,0.0
2602,275000,2,2009,2,0.0
2604,489000,2,2009,2,0.0
2617,385000,3,2009,2,0.0
2602,338000,2,2009,2,0.0
2612,482500,2,2009,2,0.0
2912,315000,1,2009,2,0.0
2602,390000,2,2009,2,0.0
2600,410000,1,2009,2,0.0
2601,277000,1,2009,2,0.0
2603,530000,2,2009,3,0.0
2603,450000,2,2009,3,0.0
2612,278000,1,2009,3,0.0
2900,440000,3,2009,3,0.0
2906,290000,2,2009,3,0.0
2604,422000,3,2009,3,0.0
2617,275000,2,2009,3,0.0
2614,395000,2,2009,3,0.0
2612,357500,2,2009,3,0.0
2601,279000,1,2009,3,0.0
2604,490000,3,2009,3,0.0
2601,275000,1,2009,3,0.0
2607,378500,3,2009,3,0.0
2603,455000,2,2009,3,0.0
2600,310000,1,2009,3,0.0
2612,340000,1,2009,3,0.0
2617,356000,2,2009,3,0.0
2607,281000,2,2009,4,0.0
2612,625000,3,2009,4,0.0
2602,318500,2,2009,4,0.0
2607,270000,2,2009,4,0.0
2604,372000,2,2009,4,0.0
2600,640000,2,2009,4,0.0
2602,339000,1,2009,4,0.0
2612,350500,1,2009,4,0.0
2602,390500,1,2009,4,0.0
2605,446000,2,2009,4,0.0
2603,530000,2,2009,4,0.0
2602,330000,2,2009,4,0.0
2606,270000,2,2009,4,0.0
2606,350600,2,2009,4,0.0
2602,223000,1,2009,5,0.0
2900,420000,3,2009,5,0.0
2602,330000,2,2009,5,0.0
2603,525000,2,2009,5,0.0
2612,485000,2,2009,5,0.0
2607,215000,1,2009,5,0.0
2604,375000,2,2009,5,0.0
2620,160000,1,2009,5,0.0
2602,342500,1,2009,5,0.0
2604,441000,2,2009,5,0.0
2617,375000,2,2009,5,0.0
2900,390000,2,2009,5,0.0
2600,375000,2,2009,5,0.0
2912,330000,2,2009,5,0.0
2612,492000,2,2009,5,0.0
2600,1150000,3,2009,5,0.0
2617,295000,1,2009,6,0.0
2612,387000,2,2009,6,0.0
2601,405000,1,2009,6,0.0
2617,425000,3,2009,6,0.0
2612,340000,1,2009,6,0.0
2603,382000,2,2009,6,0.0
2604,387500,2,2009,6,0.0
2620,165000,1,2009,6,0.0
2614,395000,2,2009,6,0.0
2607,282500,2,2009,6,0.0
2604,396250,2,2009,6,0.0
2611,285000,2,2009,6,0.0
2620,172500,1,2009,6,0.0
2611,295000,2,2009,6,0.0
2607,219000,1,2009,6,0.0
2602,306000,1,2009,6,0.0
2601,310000,1,2009,7,0.0
